Demand(t) /		
370		556
371		552
372		552
373		556
374		559
375		558
376		553
377		552
378		608
379		408
380		407
381		307
382		310
383		303
384		256
385		250
386		250
387		250
388		250
389		250
390		400
391		700
392		800
393		800
394		800
395		800
396		800
397		800
398		800
399		900
400		900
401		900
402		600
403		400
404		400
405		300
406		300
407		300
408		250
409		250
410		250
411		250
412		250
413		250
414		400
415		700
416		900
417		800
418		800
419		800
420		800
421		800
422		800
423		1000
424		1000
425		900
426		600
427		400
428		400
429		300
430		300
431		300
432		250
433		250
434		250
435		250
436		250
437		250
438		400
439		700
440		900
441		800
442		800
443		800
444		800
445		800
446		800
447		1000
448		1000
449		900
450		600
451		400
452		400
453		300
454		300
455		300
456		250
457		250
458		250
459		250
460		250
461		250
462		400
463		700
464		900
465		800
466		500
467		500
468		500
469		700
470		700
471		900
472		1000
473		900
474		600
475		400
476		400
477		300
478		300
479		300
480		250
481		250
482		250
483		250
484		250
485		250
486		400
487		1000
488		1000
489		900
490		600
491		700
492		500
493		700
494		700
495		900
496		1000
497		700
498		500
499		400
500		400
501		300
502		300
503		300
504		250
505		200
506		210
507		200
508		200
509		250
510		400
511		600
512		600
513		600
514		600
515		600
516		600
517		600
518		600
519		600
520		600
521		600
522		600
523		400
524		400
525		300
526		300
527		300
528		250
529		201
530		213
531		205
532		206
533		251
534		409
535		553
536		554
537		550
538		556
539		552
540		552
541		556
542		559
543		558
544		553
545		552
546		608
547		408
548		407
549		307
550		310
551		303
552		256
553		250
554		250
555		250
556		250
557		250
558		400
559		700
560		800
561		800
562		800
563		800
564		800
565		800
566		800
567		900
568		900
569		900
570		600
571		400
572		400
573		300
574		300
575		300
576		250
577		250
578		250
579		250
580		250
581		250
582		400
583		700
584		900
585		800
586		800
587		800
588		800
589		800
590		800
591		1000
592		1000
593		900
594		600
595		400
596		400
597		300
598		300
599		300
600		250
601		250
602		250
603		250
604		250
605		250
606		400
607		700
608		900
609		800
610		800
611		800
612		800
613		800
614		800
615		1000
616		1000
617		900
618		600
619		400
620		400
621		300
622		300
623		300
624		250
625		250
626		250
627		250
628		250
629		250
630		400
631		700
632		900
633		800
634		500
635		500
636		500
637		700
638		700
639		900
640		1000
641		900
642		600
643		400
644		400
645		300
646		300
647		300
648		250
649		250
650		250
651		250
652		250
653		250
654		400
655		1000
656		1000
657		900
658		600
659		700
660		500
661		700
662		700
663		900
664		1000
665		700
666		500
667		400
668		400
669		300
670		300
671		300
672		250
673		200
674		210
675		200
676		200
677		250
678		400
679		600
680		600
681		600
682		600
683		600
684		600
685		600
686		600
687		600
688		600
689		600
690		600
691		400
692		400
693		300
694		300
695		300
696		250
697		201
698		213
699		205
700		206
701		251
702		409
703		553
704		554
705		550
706		556
707		552
708		552
709		556
710		559
711		558
712		553
713		552
714		608
715		408
716		407
717		307
718		310
719		303
720		256
721		250
722		250
723		250
724		250
725		250
726		400
727		700
728		800
729		800
730		800
731		800
732		800
733		800
734		800
735		900
736		900
737		900
738		600
739		400
740		400
741		300
742		300
743		300
744		250
745		250
746		250
747		250
748		250
749		250
750		400
751		700
752		900
753		800
754		800
755		800
756		800
757		800
758		800
759		1000
760		1000
761		900
762		600
763		400
764		400
765		300
766		300
767		300
768		250
/		
